Time,Output
2.906,0.659037462
2.9065,0.65905073
2.907,0.659064466
2.9075,0.65907864
2.908,0.659093205
2.9085,0.659108064
2.909,0.659123099
2.9095,0.659138218
2.91,0.659153385
2.9105,0.659168605
2.911,0.659183859
2.9115,0.659199073
2.912,0.659214137
2.9125,0.659228941
2.913,0.659243385
2.9135,0.659257358
2.914,0.659270722
2.9145,0.65928339
2.915,0.659295421
2.9155,0.659306928
2.916,0.659317947
2.9165,0.659328464
2.917,0.659338476
2.9175,0.659347991
2.918,0.659357018
2.9185,0.659365567
2.919,0.659373647
2.9195,0.659381267
2.92,0.659388428
2.9205,0.659395113
2.921,0.659401306
2.9215,0.659407034
2.922,0.659412371
2.9225,0.659417396
2.923,0.65942217
2.9235,0.659426752
2.924,0.659431144
2.9245,0.659435254
2.925,0.65943897
2.9255,0.659442238
2.926,0.659445069
2.9265,0.659447544
2.927,0.659449746
2.9275,0.659451685
2.928,0.65945333
2.9285,0.659454666
2.929,0.659455708
2.9295,0.659456511
2.93,0.659457153
2.9305,0.659457717
2.931,0.659458279
2.9315,0.659458886
2.932,0.659459546
2.9325,0.659460263
2.933,0.659461069
2.9335,0.659461966
2.934,0.659462886
2.9345,0.659463738
2.935,0.659464449
2.9355,0.659464991
2.936,0.659465401
2.9365,0.659465727
2.937,0.659465979
2.9375,0.659466144
2.938,0.659466251
2.9385,0.659466375
2.939,0.659466602
2.9395,0.659466993
2.94,0.65946758
2.9405,0.659468395
2.941,0.659469434
2.9415,0.659470645
2.942,0.659471961
2.9425,0.659473339
2.943,0.659474768
2.9435,0.659476211
2.944,0.659477583
2.9445,0.659478828
2.945,0.659479923
2.9455,0.659480858
2.946,0.659481674
2.9465,0.659482445
2.947,0.659483212
2.9475,0.659483991
2.948,0.659484798
2.9485,0.659485588
2.949,0.659486291
2.9495,0.659486903
2.95,0.659487447
2.9505,0.659487929
2.951,0.65948835
2.9515,0.659488744
2.952,0.659489131
2.9525,0.65948945
2.953,0.6594896
2.9535,0.659489497
2.954,0.659489098
2.9545,0.659488399
2.955,0.659487412
2.9555,0.659486148
2.956,0.659484655
2.9565,0.659482989
2.957,0.659481145
2.9575,0.659479088
2.958,0.659476817
2.9585,0.659474343
2.959,0.659471686
2.9595,0.659468914
2.96,0.659466088
2.9605,0.659463227
2.961,0.65946035
2.9615,0.659457461
2.962,0.659454558
2.9625,0.659451648
2.963,0.659448726
2.9635,0.65944582
2.964,0.659443013
2.9645,0.659440369
2.965,0.6594379
2.9655,0.659435614
2.966,0.659433547
2.9665,0.659431715
2.967,0.659430078
2.9675,0.659428575
2.968,0.659427117
2.9685,0.659425626
2.969,0.659424106
2.9695,0.659422641
2.97,0.659421296
2.9705,0.659420073
2.971,0.659418943
2.9715,0.659417899
2.972,0.659416954
2.9725,0.659416111
2.973,0.659415361
2.9735,0.659414676
2.974,0.659414003
2.9745,0.659413291
2.975,0.659412497
2.9755,0.659411562
2.976,0.659410421
2.9765,0.659409037
2.977,0.659407427
2.9775,0.659405635
2.978,0.659403693
2.9785,0.65940163
2.979,0.659399495
2.9795,0.659397349
2.98,0.659395269
2.9805,0.659393307
2.981,0.659391459
2.9815,0.659389712
2.982,0.659388065
2.9825,0.659386535
2.983,0.659385167
2.9835,0.65938399
2.984,0.659383004
2.9845,0.659382194
2.985,0.659381569
2.9855,0.659381173
2.986,0.659381027
2.9865,0.659381072
2.987,0.659381231
2.9875,0.659381477
2.988,0.65938179
2.9885,0.659382115
2.989,0.659382364
2.9895,0.659382475
2.99,0.659382411
2.9905,0.659382123
2.991,0.659381602
2.9915,0.659380911
2.992,0.659380127
2.9925,0.659379312
2.993,0.659378481
2.9935,0.659377612
2.994,0.659376674
2.9945,0.65937566
2.995,0.659374599
2.9955,0.659373523
2.996,0.65937239
2.9965,0.659371104
2.997,0.65936961
2.9975,0.659367904
2.998,0.659365986
2.9985,0.659363856
2.999,0.659361554
2.9995,0.659359167
3,0.659356763
3.0005,0.659354317
3.001,0.659351732
3.0015,0.659348918
3.002,0.659345824
3.0025,0.659342434
3.003,0.659338783
3.0035,0.659334955
3.004,0.659331044
3.0045,0.659327129
3.005,0.659323281
3.0055,0.659319565
3.006,0.659316002
3.0065,0.65931257
3.007,0.65930926
3.0075,0.659306122
3.008,0.65930325
3.0085,0.659300726
3.009,0.659298587
3.0095,0.659296798
3.01,0.659295275
3.0105,0.659293923
3.011,0.659292645
3.0115,0.659291361
3.012,0.65929002
3.0125,0.659288584
3.013,0.659287018
3.0135,0.659285304
3.014,0.659283433
3.0145,0.659281417
3.015,0.6592793
3.0155,0.659277089
3.016,0.659274747
3.0165,0.659272277
3.017,0.659269751
3.0175,0.659267255
3.018,0.659264876
3.0185,0.659262695
3.019,0.659260773
3.0195,0.659259165
3.02,0.659257913
3.0205,0.65925704
3.021,0.659256539
3.0215,0.659256343
3.022,0.659256372
3.0225,0.659256569
3.023,0.659256883
3.0235,0.659257257
3.024,0.659257659
3.0245,0.659258078
3.025,0.659258494
3.0255,0.659258861
3.026,0.659259098
3.0265,0.659259122
3.027,0.659258906
3.0275,0.659258515
3.028,0.659258066
3.0285,0.659257668
3.029,0.659257407
3.0295,0.659257353
3.03,0.65925754
3.0305,0.659257968
3.031,0.659258626
3.0315,0.659259514
3.032,0.659260649
3.0325,0.659262056
3.033,0.659263737
3.0335,0.659265652
3.034,0.659267775
3.0345,0.65927014
3.035,0.659272783
3.0355,0.659275692
3.036,0.65927882
3.0365,0.659282138
3.037,0.659285594
3.0375,0.659289076
3.038,0.659292451
3.0385,0.659295646
3.039,0.659298653
3.0395,0.659301496
3.04,0.659304234
3.0405,0.659306972
3.041,0.659309811
3.0415,0.659312827
3.042,0.659316076
3.0425,0.659319598
3.043,0.65932341
3.0435,0.659327494
3.044,0.659331807
3.0445,0.659336324
3.045,0.659341053
3.0455,0.659345978
3.046,0.659351075
3.0465,0.65935635
3.047,0.659361816
3.0475,0.659367456
3.048,0.659373242
3.0485,0.659379147
3.049,0.659385108
3.0495,0.659391037
3.05,0.659396883
3.0505,0.659402648
3.051,0.659408322
3.0515,0.659413849
3.052,0.659419188
3.0525,0.65942434
3.053,0.659429307
3.0535,0.659434098
3.054,0.659438764
3.0545,0.659443359
3.055,0.659447904
3.0555,0.659452369
3.056,0.659456696
3.0565,0.659460873
3.057,0.659464927
3.0575,0.659468865
3.058,0.659472692
3.0585,0.659476451
3.059,0.659480192
3.0595,0.65948394
3.06,0.659487718
3.0605,0.659491516
3.061,0.659495239
3.0615,0.65949877
3.062,0.659502052
3.0625,0.659505111
3.063,0.65950805
3.0635,0.659510962
3.064,0.659513864
3.0645,0.659516702
3.065,0.65951941
3.0655,0.659521944
3.066,0.659524269
3.0665,0.65952635
3.067,0.659528158
3.0675,0.659529647
3.068,0.659530777
3.0685,0.659531503
3.069,0.659531758
3.0695,0.659531489
3.07,0.659530683
3.0705,0.659529329
3.071,0.6595274
3.0715,0.659524873
3.072,0.659521752
3.0725,0.659518059
3.073,0.65951384
3.0735,0.659509147
3.074,0.659504019
3.0745,0.659498478
3.075,0.659492553
3.0755,0.659486313
3.076,0.65947985
3.0765,0.659473251
3.077,0.659466548
3.0775,0.659459741
3.078,0.659452889
3.0785,0.659446097
3.079,0.65943942
3.0795,0.659432872
3.08,0.659426483
3.0805,0.65942027
3.081,0.659414204
3.0815,0.659408263
3.082,0.659402498
3.0825,0.659396994
3.083,0.659391779
3.0835,0.659386818
3.084,0.659382091
3.0845,0.659377607
3.085,0.659373402
3.0855,0.65936951
3.086,0.6593659
3.0865,0.659362507
3.087,0.659359289
3.0875,0.659356237
3.088,0.659353352
3.0885,0.659350644
3.089,0.659348132
3.0895,0.659345813
3.09,0.659343683
3.0905,0.659341816
3.091,0.659340327
3.0915,0.659339242
3.092,0.659338514
3.0925,0.659338149
3.093,0.659338206
3.0935,0.659338722
3.094,0.659339677
3.0945,0.659341031
3.095,0.65934274
3.0955,0.659344739
3.096,0.659346968
3.0965,0.659349393
3.097,0.659351989
3.0975,0.659354724
3.098,0.659357528
3.0985,0.659360301
3.099,0.659362967
3.0995,0.659365499
3.1,0.659367862
3.1005,0.659370005
3.101,0.659371891
3.1015,0.659373509
3.102,0.659374868
3.1025,0.659375948
3.103,0.659376654
3.1035,0.659376902
3.104,0.659376724
3.1045,0.659376236
3.105,0.65937553
3.1055,0.659374627
3.106,0.659373533
3.1065,0.659372221
3.107,0.65937064
3.1075,0.659368776
3.108,0.659366652
3.1085,0.659364324
3.109,0.65936186
3.1095,0.659359286
3.11,0.659356586
3.1105,0.659353766
3.111,0.659350854
3.1115,0.659347882
3.112,0.659344892
3.1125,0.659341892
3.113,0.659338873
3.1135,0.659335871
3.114,0.659332953
3.1145,0.659330147
3.115,0.659327442
3.1155,0.659324778
3.116,0.659322082
3.1165,0.659319326
3.117,0.659316524
3.1175,0.65931369
3.118,0.659310796
3.1185,0.659307782
3.119,0.659304601
3.1195,0.659301251
3.12,0.659297769
3.1205,0.659294212
3.121,0.659290599
3.1215,0.659286894
3.122,0.659283032
3.1225,0.659278968
3.123,0.65927467
3.1235,0.659270131
3.124,0.659265373
3.1245,0.65926041
3.125,0.659255255
3.1255,0.65924998
3.126,0.65924468
3.1265,0.659239412
3.127,0.659234211
3.1275,0.659229099
3.128,0.659224085
3.1285,0.659219188
3.129,0.659214435
3.1295,0.659209851
3.13,0.659205456
3.1305,0.659201242
3.131,0.659197123
3.1315,0.65919298
3.132,0.659188774
3.1325,0.65918457
3.133,0.659180461
3.1335,0.659176517
3.134,0.659172771
3.1345,0.65916925
3.135,0.659166001
3.1355,0.659163045
3.136,0.659160351
3.1365,0.659157921
3.137,0.659155831
3.1375,0.65915416
3.138,0.65915295
3.1385,0.659152227
3.139,0.659152001
3.1395,0.659152264
3.14,0.659153003
3.1405,0.659154205
3.141,0.659155827
3.1415,0.659157829
3.142,0.659160202
3.1425,0.659162923
3.143,0.659165955
3.1435,0.659169278
3.144,0.659172903
3.1445,0.659176858
3.145,0.659181166
3.1455,0.659185817
3.146,0.659190792
3.1465,0.659196088
3.147,0.659201713
3.1475,0.659207652
3.148,0.659213859
3.1485,0.659220303
3.149,0.65922698
3.1495,0.659233906
3.15,0.659241114
3.1505,0.65924862
3.151,0.6592564
3.1515,0.659264438
3.152,0.659272758
3.1525,0.65928135
3.153,0.659290145
3.1535,0.659299039
3.154,0.659307908
3.1545,0.659316648
3.155,0.659325191
3.1555,0.659333488
3.156,0.659341512
3.1565,0.659349268
3.157,0.659356733
3.1575,0.659363826
3.158,0.659370467
3.1585,0.659376602
3.159,0.659382224
3.1595,0.659387365
3.16,0.659392057
3.1605,0.65939631
3.161,0.659400117
3.1615,0.65940347
3.162,0.659406396
3.1625,0.659408938
3.163,0.659411108
3.1635,0.65941289
3.164,0.659414298
3.1645,0.659415387
3.165,0.659416227
3.1655,0.659416902
3.166,0.659417489
3.1665,0.659418048
3.167,0.659418635
3.1675,0.659419271
3.168,0.659419936
3.1685,0.659420632
3.169,0.659421387
3.1695,0.65942221
3.17,0.659423126
3.1705,0.659424217
3.171,0.659425527
3.1715,0.659427007
3.172,0.659428574
3.1725,0.65943017
3.173,0.659431763
3.1735,0.659433303
3.174,0.659434697
3.1745,0.659435821
3.175,0.659436594
3.1755,0.659437009
3.176,0.659437082
3.1765,0.659436801
3.177,0.659436125
3.1775,0.659435011
3.178,0.65943342
3.1785,0.65943133
3.179,0.659428721
3.1795,0.659425561
3.18,0.659421841
3.1805,0.659417613
3.181,0.659412957
3.1815,0.659407938
3.182,0.659402619
3.1825,0.659397065
3.183,0.659391341
3.1835,0.659385523
3.184,0.659379713
3.1845,0.659373983
3.185,0.659368333
3.1855,0.659362732
3.186,0.659357183
3.1865,0.659351707
3.187,0.659346343
3.1875,0.659341158
3.188,0.659336199
3.1885,0.659331482
3.189,0.65932703
3.1895,0.659322893
3.19,0.659319095
3.1905,0.659315648
3.191,0.659312629
3.1915,0.659310136
3.192,0.659308199
3.1925,0.659306802
3.193,0.659305931
3.1935,0.65930555
3.194,0.659305596
3.1945,0.659306
3.195,0.659306687
3.1955,0.65930755
3.196,0.659308461
3.1965,0.659309334
3.197,0.659310126
3.1975,0.659310841
3.198,0.659311547
3.1985,0.659312348
3.199,0.659313317
3.1995,0.65931447
3.2,0.659315785
3.2005,0.659317239
3.201,0.659318819
3.2015,0.659320497
3.202,0.659322185
3.2025,0.659323785
3.203,0.659325284
3.2035,0.659326761
3.204,0.659328324
3.2045,0.65933008
3.205,0.659332117
3.2055,0.659334476
3.206,0.659337122
3.2065,0.659339965
3.207,0.659342914
3.2075,0.659345911
3.208,0.659348935
3.2085,0.659351964
3.209,0.65935498
3.2095,0.659357983
3.21,0.659360947
3.2105,0.659363787
3.211,0.659366427
3.2115,0.659368819
3.212,0.659370898
3.2125,0.659372581
3.213,0.659373779
3.2135,0.659374418
3.214,0.659374429
3.2145,0.659373774
3.215,0.659372468
3.2155,0.659370567
3.216,0.659368144
3.2165,0.659365277
3.217,0.65936204
3.2175,0.659358532
3.218,0.659354861
3.2185,0.659351071
3.219,0.659347154
3.2195,0.659343151
3.22,0.659339168
3.2205,0.659335294
3.221,0.659331559
3.2215,0.659327962
3.222,0.659324494
3.2225,0.659321142
3.223,0.659317871
3.2235,0.659314614
3.224,0.659311364
3.2245,0.659308198
3.225,0.659305199
3.2255,0.659302343
3.226,0.65929955
3.2265,0.659296787
3.227,0.659294014
3.2275,0.659291146
3.228,0.659288135
3.2285,0.659285018
3.229,0.659281856
3.2295,0.659278657
3.23,0.659275421
3.2305,0.659272214
3.231,0.659269135
3.2315,0.659266287
3.232,0.659263768
3.2325,0.65926166
3.233,0.659260024
3.2335,0.659258877
3.234,0.659258144
3.2345,0.659257736
3.235,0.659257648
3.2355,0.659257912
3.236,0.65925851
3.2365,0.659259344
3.237,0.659260277
3.2375,0.65926121
3.238,0.659262134
3.2385,0.659263088
3.239,0.659264106
3.2395,0.65926519
3.24,0.659266313
3.2405,0.65926746
3.241,0.659268655
3.2415,0.65926995
3.242,0.659271409
3.2425,0.659273082
3.243,0.659274983
3.2435,0.659277123
3.244,0.659279533
3.2445,0.659282265
3.245,0.659285398
3.2455,0.659288997
3.246,0.659293095
3.2465,0.659297706
3.247,0.659302861
3.2475,0.659308556
3.248,0.659314727
3.2485,0.659321303
3.249,0.659328227
3.2495,0.659335453
3.25,0.65934294
3.2505,0.659350617
3.251,0.65935842
3.2515,0.659366327
3.252,0.659374357
3.2525,0.659382571
3.253,0.659391056
3.2535,0.659399868
3.254,0.659409008
3.2545,0.659418414
3.255,0.659427992
3.2555,0.659437653
3.256,0.659447324
3.2565,0.65945693
3.257,0.659466419
3.2575,0.659475803
3.258,0.65948512
3.2585,0.659494396
3.259,0.659503624
3.2595,0.659512768
3.26,0.659521785
3.2605,0.659530644
3.261,0.659539327
3.2615,0.65954779
3.262,0.659555943
3.2625,0.659563705
3.263,0.65957105
3.2635,0.659578006
3.264,0.659584619
3.2645,0.659590919
3.265,0.659596938
3.2655,0.659602723
3.266,0.659608306
3.2665,0.659613651
3.267,0.659618676
3.2675,0.659623367
3.268,0.659627796
3.2685,0.659632033
3.269,0.659636072
3.2695,0.65963987
3.27,0.659643398
3.2705,0.659646659
3.271,0.659649715
3.2715,0.659652671
3.272,0.659655596
3.2725,0.659658481
3.273,0.659661302
3.2735,0.659664053
3.274,0.659666751
3.2745,0.659669419
3.275,0.65967205
3.2755,0.659674598
3.276,0.659677031
3.2765,0.65967934
3.277,0.659681507
3.2775,0.659683526
3.278,0.65968542
3.2785,0.659687183
3.279,0.659688732
3.2795,0.65968996
3.28,0.659690814
3.2805,0.659691294
3.281,0.65969143
3.2815,0.65969124
3.282,0.659690726
3.2825,0.659689898
3.283,0.659688758
3.2835,0.659687298
3.284,0.659685543
3.2845,0.659683546
3.285,0.659681384
3.2855,0.659679131
3.286,0.659676784
3.2865,0.659674285
3.287,0.659671579
3.2875,0.659668651
3.288,0.659665513
3.2885,0.659662169
3.289,0.659658616
3.2895,0.65965488
3.29,0.659651014
3.2905,0.659647078
3.291,0.659643098
3.2915,0.65963906
3.292,0.65963496
3.2925,0.659630826
3.293,0.659626713
3.2935,0.659622708
3.294,0.659618882
3.2945,0.659615233
3.295,0.659611716
3.2955,0.659608323
3.296,0.659605083
3.2965,0.659602002
3.297,0.65959904
3.2975,0.659596137
3.298,0.659593232
3.2985,0.659590248
3.299,0.659587117
3.2995,0.659583787
3.3,0.659580193
3.3005,0.659576278
3.301,0.659572037
3.3015,0.659567491
3.302,0.659562658
3.3025,0.659557577
3.303,0.659552284
3.3035,0.659546823
3.304,0.659541265
3.3045,0.659535656
3.305,0.659529989
3.3055,0.659524231
3.306,0.659518342
3.3065,0.659512308
3.307,0.659506144
3.3075,0.659499885
3.308,0.659493575
3.3085,0.659487235
3.309,0.659480854
3.3095,0.659474434
3.31,0.659468026
3.3105,0.659461677
3.311,0.659455353
3.3115,0.659449003
3.312,0.659442659
3.3125,0.659436381
3.313,0.659430166
3.3135,0.65942398
3.314,0.659417854
3.3145,0.659411872
3.315,0.659406073
3.3155,0.659400435
3.316,0.659394945
3.3165,0.659389594
3.317,0.659384342
3.3175,0.659379193
3.318,0.659374229
3.3185,0.659369533
3.319,0.65936515
3.3195,0.659361102
3.32,0.659357379
3.3205,0.65935394
3.321,0.65935075
3.3215,0.659347773
3.322,0.65934494
3.3225,0.659342156
3.323,0.659339365
3.3235,0.659336576
3.324,0.659333823
3.3245,0.659331121
3.325,0.659328453
3.3255,0.659325804
3.326,0.65932321
3.3265,0.659320759
3.327,0.659318505
3.3275,0.659316417
3.328,0.659314447
3.3285,0.659312582
3.329,0.659310857
3.3295,0.659309311
3.33,0.659307925
3.3305,0.65930664
3.331,0.659305421
3.3315,0.659304266
3.332,0.659303192
3.3325,0.659302224
3.333,0.659301385
3.3335,0.659300694
3.334,0.65930015
3.3345,0.659299732
3.335,0.659299419
3.3355,0.659299193
3.336,0.659299046
3.3365,0.65929897
3.337,0.659298959
3.3375,0.659299035
3.338,0.659299239
3.3385,0.659299604
3.339,0.659300144
3.3395,0.659300819
3.34,0.659301547
3.3405,0.659302231
3.341,0.659302813
3.3415,0.659303299
3.342,0.659303732
3.3425,0.659304153
3.343,0.65930457
3.3435,0.659304961
3.344,0.659305324
3.3445,0.659305699
3.345,0.659306111
3.3455,0.659306591
3.346,0.659307197
3.3465,0.659307954
3.347,0.659308862
3.3475,0.65930994
3.348,0.659311216
3.3485,0.659312713
3.349,0.659314421
3.3495,0.659316274
3.35,0.65931819
3.3505,0.659320104
3.351,0.659321967
3.3515,0.659323743
3.352,0.659325362
3.3525,0.65932673
3.353,0.659327812
3.3535,0.659328607
3.354,0.659329114
3.3545,0.659329382
3.355,0.659329475
3.3555,0.659329425
3.356,0.65932928
3.3565,0.659329123
3.357,0.659329019
3.3575,0.65932899
3.358,0.659329064
3.3585,0.659329324
3.359,0.659329875
3.3595,0.659330791
3.36,0.6593321
3.3605,0.659333814
3.361,0.659335934
3.3615,0.659338401
3.362,0.659341159
3.3625,0.659344232
3.363,0.659347643
3.3635,0.65935135
3.364,0.659355305
3.3645,0.659359483
3.365,0.659363849
3.3655,0.659368321
3.366,0.659372825
3.3665,0.65937735
3.367,0.659381896
3.3675,0.659386413
3.368,0.659390857
3.3685,0.659395253
3.369,0.659399636
3.3695,0.659403987
3.37,0.659408279
3.3705,0.659412488
3.371,0.659416582
3.3715,0.659420552
3.372,0.659424418
3.3725,0.659428207
3.373,0.659431947
3.3735,0.659435679
3.374,0.65943949
3.3745,0.659443488
3.375,0.659447751
3.3755,0.659452308
3.376,0.659457165
3.3765,0.659462327
3.377,0.659467775
3.3775,0.659473483
3.378,0.659479452
3.3785,0.659485683
3.379,0.659492127
3.3795,0.659498708
3.38,0.659505383
3.3805,0.659512164
3.381,0.659519059
3.3815,0.659526034
3.382,0.659533019
3.3825,0.659539893
3.383,0.659546554
3.3835,0.659553045
3.384,0.659559445
3.3845,0.659565697
3.385,0.659571686
3.3855,0.659577321
3.386,0.659582527
3.3865,0.65958724
3.387,0.659591457
3.3875,0.659595213
3.388,0.659598562
3.3885,0.659601573
3.389,0.659604301
3.3895,0.659606758
3.39,0.659608935
3.3905,0.659610837
3.391,0.659612497
3.3915,0.659613975
3.392,0.659615337
3.3925,0.659616612
3.393,0.659617752
3.3935,0.659618653
3.394,0.659619253
3.3945,0.659619562
3.395,0.659619601
3.3955,0.659619353
3.396,0.659618781
3.3965,0.659617866
3.397,0.659616649
3.3975,0.659615254
3.398,0.659613818
3.3985,0.659612414
3.399,0.659611042
3.3995,0.659609645
3.4,0.659608179
3.4005,0.659606644
3.401,0.659605021
3.4015,0.659603265
3.402,0.659601364
3.4025,0.659599327
3.403,0.659597134
3.4035,0.659594749
3.404,0.65959213
3.4045,0.659589231
3.405,0.65958604
3.4055,0.659582586
3.406,0.659578897
3.4065,0.659575002
3.407,0.659570935
3.4075,0.659566721
3.408,0.659562362
3.4085,0.659557834
3.409,0.659553096
3.4095,0.659548132
3.41,0.659542956
3.4105,0.659537605
3.411,0.659532129
3.4115,0.659526579
3.412,0.659520989
3.4125,0.659515402
3.413,0.659509868
3.4135,0.659504412
3.414,0.65949901
3.4145,0.6594936
3.415,0.659488107
3.4155,0.659482465
3.416,0.659476673
3.4165,0.659470798
3.417,0.659464864
3.4175,0.659458797
3.418,0.659452539
3.4185,0.659446128
3.419,0.659439627
3.4195,0.659433096
3.42,0.659426628
3.4205,0.659420348
3.421,0.659414387
3.4215,0.659408885
3.422,0.659403967
3.4225,0.659399696
3.423,0.659396089
3.4235,0.659393217
3.424,0.6593912
3.4245,0.659390085
3.425,0.659389845
3.4255,0.659390478
3.426,0.65939203
3.4265,0.659394537
3.427,0.659398009
3.4275,0.659402421
3.428,0.659407707
3.4285,0.659413764
3.429,0.659420467
3.4295,0.659427706
3.43,0.659435427
3.4305,0.65944362
3.431,0.659452287
3.4315,0.659461461
3.432,0.659471176
3.4325,0.659481412
3.433,0.659492099
3.4335,0.65950316
3.434,0.659514515
3.4345,0.659526105
3.435,0.659537924
3.4355,0.659549975
3.436,0.659562286
3.4365,0.65957495
3.437,0.659588047
3.4375,0.659601599
3.438,0.659615603
3.4385,0.659630035
3.439,0.659644819
3.4395,0.659659866
3.44,0.659675129
3.4405,0.659690604
3.441,0.659706302
3.4415,0.659722251
3.442,0.659738454
3.4425,0.659754845
3.443,0.659771319
3.4435,0.659787781
3.444,0.659804154
3.4445,0.659820393
3.445,0.659836466
3.4455,0.659852326
3.446,0.659867897
3.4465,0.659883102
3.447,0.659897939
3.4475,0.659912474
3.448,0.659926736
3.4485,0.659940675
3.449,0.659954206
3.4495,0.659967293
3.45,0.65997994
3.4505,0.659992122
3.451,0.660003761
3.4515,0.660014766
3.452,0.660025095
3.4525,0.660034741
3.453,0.660043728
3.4535,0.660052109
3.454,0.660059915
3.4545,0.660067176
3.455,0.660073929
3.4555,0.660080191
3.456,0.66008597
3.4565,0.660091253
3.457,0.660096022
3.4575,0.660100281
3.458,0.660104006
3.4585,0.660107119
3.459,0.660109552
3.4595,0.660111274
3.46,0.660112289
3.4605,0.660112652
3.461,0.660112435
3.4615,0.660111676
3.462,0.660110394
3.4625,0.660108619
3.463,0.660106396
3.4635,0.660103764
3.464,0.660100736
3.4645,0.660097319
3.465,0.660093473
3.4655,0.66008917
3.466,0.660084499
3.4665,0.660079586
3.467,0.660074542
3.4675,0.660069466
3.468,0.660064421
3.4685,0.660059407
3.469,0.660054383
3.4695,0.660049297
3.47,0.660044089
3.4705,0.660038707
3.471,0.660033095
3.4715,0.660027214
3.472,0.660021068
3.4725,0.660014702
3.473,0.660008186
3.4735,0.660001597
3.474,0.659995024
3.4745,0.659988558
3.475,0.659982273
3.4755,0.659976246
3.476,0.659970517
3.4765,0.659965055
3.477,0.659959819
3.4775,0.659954803
3.478,0.65995
3.4785,0.659945413
3.479,0.659941074
3.4795,0.65993699
3.48,0.659933131
3.4805,0.659929466
3.481,0.65992595
3.4815,0.659922481
3.482,0.659918958
3.4825,0.659915339
3.483,0.659911652
3.4835,0.659907993
3.484,0.659904439
3.4845,0.659900982
3.485,0.659897578
3.4855,0.659894175
3.486,0.659890727
3.4865,0.659887231
3.487,0.659883725
3.4875,0.659880261
3.488,0.659876899
3.4885,0.659873681
3.489,0.659870637
3.4895,0.659867785
3.49,0.659865118
3.4905,0.659862633
3.491,0.659860354
3.4915,0.659858331
3.492,0.659856591
3.4925,0.659855086
3.493,0.659853737
3.4935,0.65985247
3.494,0.659851206
3.4945,0.659849886
3.495,0.659848521
3.4955,0.659847203
3.496,0.659846021
3.4965,0.659845031
3.497,0.659844288
3.4975,0.659843856
3.498,0.659843767
3.4985,0.659844055
3.499,0.659844724
3.4995,0.659845731
3.5,0.659847044
3.5005,0.659848672
3.501,0.659850601
3.5015,0.659852769
3.502,0.65985511
3.5025,0.659857599
3.503,0.659860272
3.5035,0.659863191
3.504,0.659866399
3.5045,0.659869917
3.505,0.65987372
3.5055,0.65987772
3.506,0.659881765
3.5065,0.659885687
3.507,0.659889383
3.5075,0.659892856
3.508,0.65989615
3.5085,0.659899243
3.509,0.659902062
3.5095,0.659904568
3.51,0.659906765
3.5105,0.65990865
3.511,0.65991022
3.5115,0.659911483
3.512,0.659912467
3.5125,0.659913258
3.513,0.659913972
3.5135,0.659914686
3.514,0.659915423
3.5145,0.659916164
3.515,0.659916871
3.5155,0.659917522
3.516,0.659918094
3.5165,0.659918549
3.517,0.659918871
3.5175,0.659919117
3.518,0.659919353
3.5185,0.659919577
3.519,0.659919715
3.5195,0.659919682
3.52,0.659919423
3.5205,0.659918933
3.521,0.659918232
3.5215,0.659917299
3.522,0.659916085
3.5225,0.659914558
3.523,0.659912711
3.5235,0.659910547
3.524,0.659908061
3.5245,0.659905249
3.525,0.659902112
3.5255,0.659898631
3.526,0.659894819
3.5265,0.659890759
3.527,0.659886556
3.5275,0.659882317
3.528,0.659878149
3.5285,0.659874132
3.529,0.659870277
3.5295,0.659866538
3.53,0.659862893
3.5305,0.659859396
3.531,0.659856139
3.5315,0.659853174
3.532,0.659850497
3.5325,0.659848097
3.533,0.659845982
3.5335,0.659844165
3.534,0.659842679
3.5345,0.659841562
3.535,0.659840798
3.5355,0.659840343
3.536,0.659840183
3.5365,0.659840335
3.537,0.659840823
3.5375,0.659841635
3.538,0.659842705
3.5385,0.659843949
3.539,0.65984533
3.5395,0.659846853
3.54,0.659848539
3.5405,0.659850427
3.541,0.659852562
3.5415,0.659854972
3.542,0.659857645
3.5425,0.659860517
3.543,0.659863531
3.5435,0.659866682
3.544,0.659869975
3.5445,0.659873343
3.545,0.65987669
3.5455,0.659879972
3.546,0.659883173
3.5465,0.659886236
3.547,0.659889111
3.5475,0.659891773
3.548,0.659894218
3.5485,0.659896482
3.549,0.659898589
3.5495,0.659900523
3.55,0.659902259
3.5505,0.659903766
3.551,0.659905017
3.5515,0.659906026
3.552,0.659906875
3.5525,0.659907698
3.553,0.659908608
3.5535,0.659909607
3.554,0.659910612
3.5545,0.659911557
3.555,0.659912411
3.5555,0.659913144
3.556,0.659913732
3.5565,0.659914142
3.557,0.659914356
3.5575,0.659914377
3.558,0.659914188
3.5585,0.659913776
3.559,0.659913169
3.5595,0.659912422
3.56,0.659911594
3.5605,0.659910693
3.561,0.659909638
3.5615,0.659908328
3.562,0.659906661
3.5625,0.659904509
3.563,0.659901765
3.5635,0.659898385
3.564,0.659894331
3.5645,0.659889524
3.565,0.659883866
3.5655,0.659877291
3.566,0.659869782
3.5665,0.659861369
3.567,0.659852091
3.5675,0.659841931
3.568,0.659830802
3.5685,0.659818608
3.569,0.659805299
3.5695,0.659790872
3.57,0.659775342
3.5705,0.659758688
3.571,0.65974088
3.5715,0.659721925
3.572,0.659701866
